,@ID,@Grade,@Source,Body,Body_trans,Question,Question_trans,Solution-Type,Answer,Formula
72,nluds-0968,3,http://www.mathplayground.com,There are 28 students in Mrs. Riley's class but she only has 19 pencils.,Mrs. Riley의 반에는 28명의 학생이 있지만 그녀는 19개의 연필만 가지고 있습니다.,How many more pencils does Mrs. Riley need?,라일리 부인은 연필이 몇 개 더 필요합니까?,Subtraction,9 (pencils),28-19=9
73,nluds-0639,3,http://www.k5learning.com,Mrs. Hilt saw 144 bees in the hive. The next day she saw 3 times that many.,힐트 부인은 벌집에서 144마리의 꿀벌을 보았습니다. 다음날 그녀는 그보다 3배나 많은 것을 보았다.,How many bees did she see on the second day?,그녀는 둘째 날에 얼마나 많은 꿀벌을 보았습니까?,Multiplication,432 (bees),144*3=432
74,nluds-0212,3,http://www.k5learning.com,"The group then went on to check out the houses along Broadway Street and the scary Werewolf Avenue. After the long walk, they decided to count their candy again. If Mary has 5 chewing gums, Sam has 10 chewing gums and Sue has 15 chewing gums,","그런 다음 그룹은 Broadway Street와 무서운 Werewolf Avenue를 따라 집을 확인했습니다. 긴 산책 후에 그들은 사탕을 다시 세기로 결정했습니다. Mary에게 껌이 5개 있다면 Sam은 껌이 10개, Sue는 껌이 15개,",how many chewing gums did the three have in all?,세 사람은 모두 몇 개의 껌을 가졌습니까?,Sum,30 (chewing gums),5+10+15=30
75,nluds-0741,1,http://www.ck12.org,"Beryl has 88 radishes. She puts them into two baskets. If there are 37 radishes in the first basket,","베릴에는 88개의 무가 있습니다. 그녀는 그것들을 두 바구니에 담습니다. 첫 번째 바구니에 무가 37개 들어 있다면,",how many more radishes are there in the second basket than the first?,두 번째 바구니에는 첫 번째 바구니보다 몇 개의 무가 더 있습니까?,"{'@Subgoal-1': 'Multiplication', '#text': 'Subtraction'}",14 (radishes),88-37*2=14
76,nluds-0459,3,http://www.k5learning.com,"The mini library also has a section for the classics. If Jack has a collection of 6 classic authors, with each author having 33 books,","미니 도서관에는 고전을 위한 섹션도 있습니다. Jack이 6명의 고전 작가 컬렉션을 가지고 있고 각 작가가 33권의 책을 가지고 있다면,",how many books does he have in the classics section?,그는 고전 섹션에 몇 권의 책을 가지고 있습니까?,Multiplication,198 (books),6*33=198
77,nluds-1260,2,Created by an Annotator,Bobby has 142 books. Kristi has 78 books.,바비는 142권의 책을 가지고 있습니다. Kristi는 78권의 책을 가지고 있습니다.,What's the difference of the number of Bobby's books and Kristi's books?,Bobby의 책과 Kristi의 책의 수는 어떻게 다릅니까?,Difference,64 (books),142-78=64
78,nluds-0082,2,http://www.k5learning.com,"Jovana filled her bucket with 5 pounds of shells. If a friend comes to add 15 pounds of shells, and another friend comes to add 17 pounds of shells,","Jovana는 그녀의 양동이에 5파운드의 껍질을 채웠습니다. 친구가 15파운드의 껍질을 추가하러 오고 다른 친구가 17파운드의 껍질을 추가하러 오면,",how many pounds does she have altogether?,그녀의 몸무게는 모두 몇 파운드입니까?,Sum,37 (pounds),5+15+17=37
79,nluds-1040,3,http://www.mathplayground.com,Sam and Erica have $91 together. Sam has $38.,Sam과 Erica는 함께 $91를 가지고 있습니다. 샘은 38달러를 가지고 있습니다.,How does Erica have?,에리카는 어떤가요?,Subtraction,53 (dollars),91-38=53
80,nluds-2109,3,http://www.commoncoresheets.com,"A report said that each day the average Youtube viewer watches 2 videos with each video lasting 7 minutes. Additionally they also watch 3 minutes of ads. According to the report,","보고서에 따르면 평균 YouTube 시청자는 매일 2개의 동영상을 시청하며 각 동영상은 7분 동안 지속됩니다. 또한 3분의 광고도 시청합니다. 보고서에 따르면,",how many minutes total do people spend on Youtube?,사람들은 총 몇 분 동안 Youtube를 사용합니까?,"{'@Subgoal-1': 'Multiplication', '#text': 'Addition'}",17 (minutes),2*7+3=17
81,nluds-0448,3,http://www.k5learning.com,"The first act included 5 clown mobiles, each stuffed with 28 clowns.",첫 번째 액트에는 5개의 광대 모빌이 포함되어 있으며 각각에는 28명의 광대가 들어 있습니다.,How many clowns are inside all the clown mobiles combined?,모든 광대 모빌을 합친 안에 얼마나 많은 광대가 있습니까?,Multiplication,140 (clowns),5*28=140
82,nluds-0400,3,http://www.k5learning.com,"Before they end the meeting, Tom counted the total number of robots in his collection. He has 6 sets of robots and each set is composed of 7 robots.",회의가 끝나기 전에 Tom은 컬렉션에 있는 총 로봇 수를 세었습니다. 그는 6세트의 로봇을 가지고 있으며 각 세트는 7대의 로봇으로 구성되어 있습니다.,How many robots does Tom have in his collection?,Tom의 컬렉션에는 몇 개의 로봇이 있습니까?,Multiplication,42 (robots),6*7=42
83,nluds-0895,5,http://www.mathplayground.com,Ed had 22 more marbles than Doug. Doug lost 8 of his marbles at the playground.,Ed는 Doug보다 22개의 구슬을 더 많이 가지고 있었습니다. Doug는 놀이터에서 구슬 8개를 잃어버렸습니다.,How many more marble did Ed have than Doug then?,Ed는 Doug보다 얼마나 많은 대리석을 가지고 있었습니까?,Addition,30 (marbles),22+8=30
84,nluds-2214,3,http://www.commoncoresheets.com,"Tiffany had six pages of math homework and four pages of reading homework. If each page had three problems on it,",Tiffany는 6페이지의 수학 숙제와 4페이지의 읽기 숙제를 했습니다. 각 페이지에 세 가지 문제가 있는 경우,how many problems did she have to complete total?,그녀는 총 몇 문제를 완료해야 했습니까?,"{'@Subgoal-1': 'Addition', '#text': 'Multiplication'}",30 (problems),(6+4)*3=30
85,nluds-0127,2,http://www.k5learning.com,Nell collects baseball cards. She had 304 cards. She gave some of her cards to Jeff and now has 276 cards left.,Nell은 야구 카드를 수집합니다. 그녀는 304장의 카드를 가지고 있었습니다. 그녀는 그녀의 카드 중 일부를 Jeff에게 줬고 이제 276장의 카드가 남았습니다.,How many cards did Nell give to Jeff?,Nell은 Jeff에게 몇 장의 카드를 주었습니까?,Subtraction,28 (cards),304-276=28
86,nluds-0437,3,http://www.k5learning.com,"Next on his checklist are the strawberry fields. There he found out that they can get 268 kg of fruit for every row of strawberry plants. If there are 7 rows of strawberry plants,",그의 체크리스트 다음은 딸기밭입니다. 그곳에서 그는 딸기 한 줄당 268kg의 과일을 얻을 수 있다는 것을 알게 되었습니다. 딸기 식물이 7줄이면,how many kilograms of strawberries can they harvest?,몇 킬로그램의 딸기를 수확할 수 있습니까?,Multiplication,1876 (kilograms),268*7=1876
87,nluds-0600,3,http://www.k5learning.com,James has 1222 balloons. Amy has 513 balloons.,제임스는 1222개의 풍선을 가지고 있습니다. 에이미는 513개의 풍선을 가지고 있습니다.,How many more balloons does James have than Amy?,James는 Amy보다 몇 개의 풍선을 더 가지고 있습니까?,Subtraction,709 (balloons),1222-513=709
88,nluds-0712,2,http://www.ck12.org,There are a total of 90 items at a bakery. 49 of them are bread rolls and 19 of them are croissants.,빵집에 총 90개의 상품이 있습니다. 그 중 49개는 롤빵이고 19개는 크로와상입니다.,How many bagels are there?,베이글은 몇 개입니까?,"{'@Subgoal-1': 'Subtraction', '#text': 'Subtraction'}",22 (bagels),(90-49)-19=22
89,nluds-0746,4,http://www.ck12.org,"An online toy store stocked some toys. It sold 38 toys at the first week and 26 toys at the second week. If it had 19 toys left,",온라인 장난감 가게에서 장난감을 구입했습니다. 첫 주에는 38개의 장난감을 팔았고 두 번째 주에는 26개의 장난감을 판매했습니다. 장난감이 19개 남았다면,how many toys were in stock at the beginning?,처음에는 장난감이 몇 개나 있었나요?,TVQ-Initial,83 (toys),38+26+19=83
90,nluds-1931,2,http://www.commoncoresheets.com,Gwen prepared ninety-eight books to sell in the flea market. After the activity ended she had ninety-six books left.,그웬은 벼룩시장에서 팔려고 98권의 책을 준비했습니다. 활동이 끝난 후 그녀에게는 96권의 책이 남았습니다.,How many did she sell?,그녀는 몇 개를 팔았습니까?,Subtraction,2 (books),98-96=2
91,nluds-1034,3,http://www.mathplayground.com,The Wildcats scored 36 points in the first half of the game. The Panthers scored 17 points.,Wildcats는 게임 전반에 36득점을 기록했습니다. 팬더는 17득점을 기록했습니다.,How many more points did the Wildcats score?,Wildcats는 몇 점을 더 득점했습니까?,Subtraction,19 (points),36-17=19
92,nluds-0237,3,http://www.k5learning.com,"Mr. Fortree, a businessman also gave seedlings for the tree planting activity. If he gave 14 seedlings of cedar and 38 seedlings of pine,",사업가인 포트리 씨도 나무심기 활동을 위해 묘목을 주었습니다. 백향목 14개와 소나무 38개를 주면,how many seedlings did he give in total?,그는 총 몇 개의 묘목을 주었습니까?,Addition,52 (seedlings),14+38=52
93,nluds-2258,3,http://www.commoncoresheets.com,"At a restaurant each adult meal costs $8 and kids eat free. If a group of 11 people came in and 2 were kids,","레스토랑에서 성인 식사는 1인당 $8, 어린이는 무료입니다. 11명이 한 그룹으로 와서 2명이 어린이라면,",how much would it cost for the group to eat?,그룹이 식사하는 데 비용이 얼마나 들까요?,"{'@Subgoal-1': 'Subtraction', '#text': 'Multiplication'}",72 (dollars),(11-2)*8=72
94,nluds-0986,3,http://www.mathplayground.com,December is a busy month for the toy store. They had 95 games on the shelf. 68 games were sold the first week. The store got 47 more games from the factory.,12월은 장난감 가게에 바쁜 달입니다. 선반에는 95개의 게임이 있었습니다. 첫 주에 68개의 게임이 판매되었습니다. 상점은 공장에서 47개의 게임을 더 가져왔습니다.,How many games did they have then?,그때 그들이 얼마나 많은 게임을 했습니까?,TVQ-Final,74 (games),95-68+47=74
95,nluds-2094,3,http://www.commoncoresheets.com,"A chef only had 3 apples so he ordered 2 more bags. If each bag has 9 apples,","요리사는 사과가 3개밖에 없어서 2봉지를 더 주문했습니다. 한 봉지에 9개의 사과가 들어있다면,",how many apples does he have total?,그는 총 몇 개의 사과를 가지고 있습니까?,"{'@Subgoal-1': 'Multiplication', '#text': 'Addition'}",21 (apples),2*9+3=21
96,nluds-2285,3,http://www.dadsworksheets.com,"There are 64 marbles in Phyllis's marble collection. If the marbles are organized into 32 groups,","필리스의 대리석 컬렉션에는 64개의 구슬이 있습니다. 구슬을 32개의 그룹으로 정리하면,",how big is each group?,각 그룹의 크기는 얼마입니까?,Common-Division,2 (marbles),64/32=2
97,nluds-1026,3,http://www.mathplayground.com,Erin and Dana finished a two day bike-a-thon. They rode 37 miles the first day The rode 55 miles the second day.,Erin과 Dana는 이틀 간의 자전거 경주를 마쳤습니다. 그들은 첫날에 37마일을 탔습니다. 둘째 날에는 55마일을 탔습니다.,How many miles did they ride altogether?,그들은 모두 몇 마일을 탔습니까?,Addition,92 (miles),37+55=92
98,nluds-0386,3,http://www.k5learning.com,"The kids from Oakwood Elementary School are visiting a bird zoo for their field trip. To get to the bird zoo from the school, the kids have to ride some buses. If there are 7 buses and each bus has 3 adult supervisors to guide the children,","오크우드 초등학교 아이들이 견학을 위해 새 동물원을 방문하고 있습니다. 학교에서 새 동물원에 가려면 아이들이 버스를 타야 합니다. 7개의 버스가 있고 각 버스에 3명의 성인 감독자가 어린이를 안내하는 경우,",how many supervisors are there in total?,총 감독은 몇 명입니까?,Multiplication,21 (supervisors),7*3=21
99,nluds-1002,3,http://www.mathplayground.com,"The coach bought 2 extra large pizzas for the team. There were 32 slices of pizza totally. After the team ate some of the slices, there were 7 slices left.",코치는 팀을 위해 2개의 초대형 피자를 샀습니다. 피자는 총 32조각이었습니다. 팀이 일부 조각을 먹고 나면 7 조각이 남았습니다.,How many slices of pizza did the team eat?,팀은 몇 조각의 피자를 먹었습니까?,Difference,25 (slices of pizza),32-7=25
100,nluds-2183,2,http://www.commoncoresheets.com,"A florist had 50 roses. If she sold 15 of them and then later picked 21 more,","한 꽃집에는 50송이의 장미가 있었습니다. 그녀가 15개를 팔았다가 나중에 21개를 더 골랐다면,",how many roses would she have?,그녀는 몇 송이의 장미를 가졌을까?,TVQ-Final,56 (roses),50-15+21=56
